bid_id;auction_id;buyer_login;buyer_role;bid_amount;bid_timestamp
18289;2807;unhealthy-upper;Buyer;5154;2023-04-08 02:11:11
18290;887;distinct-draw;Buyer;2047;2022-10-24 22:05:35
18291;3449;low-dealer;Buyer;1752;2022-11-15 11:26:37
18292;768;shadowy-manner;Buyer;1781;2021-01-13 01:01:22
18293;1038;young-passage;Buyer;2507;2020-02-11 15:31:25
18294;1278;welcome-carry;Buyer;4816;2020-03-31 14:09:30
18295;3425;orderly-expression;Buyer;2707;2021-08-03 15:54:54
18296;3046;drafty-dance;Buyer;2312;2020-07-15 13:54:19
18297;3615;demanding-style;Buyer;4261;2023-04-23 04:09:21
18298;3192;metallic-part;Buyer;2240;2025-01-26 01:47:01
18299;2442;flustered-positive;Buyer;2642;2020-10-08 18:31:00
18300;384;short-term-player;Buyer;2700;2020-08-24 19:52:12
18301;2494;gruesome-guarantee;Buyer;3121;2021-03-29 15:02:24
18302;546;ornery-ability;Buyer;3093;2021-04-02 02:33:34
18303;2631;biodegradable-tree;Buyer;2917;2024-03-27 09:04:29
18304;1667;oily-meet;Buyer;2173;2023-09-23 04:28:25
18305;3266;muffled-psychology;Buyer;2817;2024-02-06 18:42:30
18306;2881;narrow-honey;Buyer;2566;2025-02-05 13:26:56
18307;903;energetic-whole;Buyer;1371;2021-07-29 04:31:28
18308;2053;careless-energy;Buyer;2129;2020-12-11 07:44:31
18309;234;dry-garbage;Buyer;3262;2025-05-15 12:43:10
18310;3009;grave-object;Buyer;4062;2023-08-27 05:25:00
18311;2838;mysterious-essay;Buyer;4033;2022-05-13 10:58:48
18312;3086;gleeful-brown;Buyer;1102;2021-05-04 23:55:32
18313;3233;sizzling-harm;Buyer;2097;2025-05-06 00:51:17
18314;1087;grim-night;Buyer;1089;2020-07-17 21:25:36
18315;3381;nervous-round;Buyer;3003;2021-06-07 00:26:01
18316;1179;misguided-nobody;Buyer;3822;2023-10-29 02:50:16
18317;2447;hot-police;Buyer;4143;2021-11-10 01:21:56
18318;3808;earnest-specialist;Buyer;2233;2021-10-06 22:31:53
18319;1645;forceful-city;Buyer;1477;2025-05-13 18:48:22
18320;2041;punctual-advance;Buyer;3055;2023-11-06 14:15:12
18321;396;weepy-entrance;Buyer;7641;2021-12-03 16:02:03
18322;3000;equatorial-welcome;Buyer;2675;2024-02-15 19:05:12
18323;2527;pointed-delivery;Buyer;1341;2021-03-07 04:41:51
18324;3676;empty-lecture;Buyer;1895;2021-03-29 12:13:20
18325;646;thin-rush;Buyer;1843;2024-08-23 07:21:59
18326;3009;rotating-vehicle;Buyer;4203;2023-08-27 15:56:58
18327;123;close-emergency;Buyer;2581;2025-02-13 13:46:33
18328;1250;flawed-repair;Buyer;3744;2024-08-14 14:04:52
18329;1675;distant-wing;Buyer;1576;2023-04-30 14:03:28
18330;3408;real-role;Buyer;755;2023-07-30 06:53:19
18331;1218;jam-packed-salary;Buyer;2014;2022-06-01 20:15:58
18332;3882;repentant-spirit;Buyer;4363;2021-06-23 18:28:58
18333;1630;meager-apartment;Buyer;2005;2024-12-15 02:38:41
18334;790;mushy-thing;Buyer;1750;2020-09-10 07:42:24
18335;3269;complicated-award;Buyer;2216;2023-09-03 17:32:20
18336;2000;frank-broad;Buyer;3511;2023-04-16 11:38:22
18337;380;oblong-failure;Buyer;2144;2021-09-22 02:11:28
18338;3515;fruitful-employer;Buyer;7258;2022-06-21 02:53:41
18339;638;eager-couple;Buyer;1944;2021-05-26 13:33:46
18340;740;authorized-savings;Buyer;2338;2021-03-20 08:50:19
18341;3953;imperturbable-paper;Buyer;2401;2023-09-10 23:53:54
18342;1636;bumpy-coat;Buyer;2755;2023-04-01 21:29:32
18343;753;knowledgeable-protection;Buyer;3836;2020-09-12 23:03:39
18344;3541;grim-night;Buyer;3221;2025-02-16 19:26:56
18345;1287;wide-box;Buyer;3862;2020-09-24 05:07:38
18346;3074;hot-police;Buyer;2760;2025-02-03 12:11:20
18347;2717;drafty-dance;Buyer;976;2022-11-15 09:48:34
18348;1520;flowery-horse;Buyer;2017;2024-04-28 10:24:08
18349;1764;numb-tackle;Buyer;2039;2020-09-10 11:32:22
18350;2371;emotional-medium;Buyer;1776;2021-02-20 03:18:27
18351;4084;drafty-sir;Buyer;3936;2021-11-20 21:45:22
18352;3133;jumpy-pizza;Buyer;4169;2025-05-08 02:08:19
18353;2197;melodic-bend;Buyer;1687;2020-07-06 00:43:42
18354;735;grotesque-clothes;Buyer;1396;2023-06-10 06:18:33
18355;1875;grotesque-clothes;Buyer;8095;2020-01-23 06:08:56
18356;2448;possible-future;Buyer;2850;2024-11-15 19:49:07
18357;2564;pessimistic-dress;Buyer;2257;2025-02-20 23:49:55
18358;1301;long-term-if;Buyer;3070;2024-07-07 09:34:19
18359;1826;straight-idea;Buyer;4162;2020-05-26 09:14:11
18360;3334;sandy-opinion;Buyer;4780;2023-07-10 21:06:34
18361;3719;yummy-monitor;Buyer;3095;2023-03-01 01:41:37
18362;2747;cruel-life;Buyer;4354;2024-11-25 08:37:39
18363;68;forked-mother;Buyer;1899;2024-09-28 00:51:51
18364;2878;puzzled-movie;Buyer;3641;2022-11-08 02:20:38
18365;3226;frank-broad;Buyer;4638;2024-07-30 23:00:08
18366;1326;elastic-meat;Buyer;2451;2023-10-15 10:15:51
18367;3556;acidic-league;Buyer;2023;2024-01-08 22:47:54
18368;872;gruesome-guarantee;Buyer;2711;2022-06-06 07:46:15
18369;45;overlooked-fall;Buyer;4250;2021-06-22 10:23:13
18370;631;substantial-power;Buyer;2327;2023-10-05 22:05:02
18371;2828;any-beer;Buyer;2797;2024-05-22 13:13:43
18372;1930;limp-dress;Buyer;2534;2020-03-04 03:28:15
18373;1963;second-gather;Buyer;4635;2020-10-03 18:00:49
18374;1896;subtle-general;Buyer;1145;2024-07-28 04:25:58
18375;2701;perfect-juice;Buyer;2246;2025-02-10 08:42:03
18376;2868;meager-anger;Buyer;862;2024-05-09 14:01:20
18377;1996;lovely-model;Buyer;808;2024-11-04 05:03:12
18378;710;definite-introduction;Buyer;3196;2020-12-30 00:23:27
18379;1912;popular-pair;Buyer;4175;2024-06-22 12:39:18
18380;1109;flowery-return;Buyer;2305;2025-01-21 11:27:24
18381;2825;outrageous-class;Buyer;1751;2021-12-03 18:49:45
18382;3571;babyish-play;Buyer;3203;2021-12-15 19:02:56
18383;788;gregarious-balance;Buyer;2627;2022-01-22 13:57:42
18384;2038;flamboyant-attention;Buyer;2272;2023-03-23 09:15:06
18385;2520;substantial-trash;Buyer;2837;2021-05-28 15:28:08
18386;2384;amusing-while;Buyer;1913;2021-01-03 06:04:29
18387;3317;jolly-carry;Buyer;629;2023-07-31 19:49:07
18388;681;sniveling-buy;Buyer;1010;2022-07-31 18:23:02
18389;791;smug-bitter;Buyer;3151;2023-12-16 20:52:04
18390;2706;exhausted-agreement;Buyer;4428;2022-06-30 18:34:54
18391;2564;idiotic-oil;Buyer;2868;2025-02-23 23:03:33
18392;4089;downright-storm;Buyer;2820;2022-06-28 07:31:37
18393;2742;white-mouth;Buyer;1959;2023-07-07 16:03:36
18394;419;noisy-concentrate;Buyer;1963;2025-03-03 22:32:04
18395;1592;aware-attack;Buyer;3864;2025-04-24 21:06:06
18396;3472;wretched-report;Buyer;4007;2021-09-28 04:03:01
18397;1002;dramatic-agreement;Buyer;1281;2022-12-17 07:16:36
18398;2010;impractical-phrase;Buyer;4316;2021-08-09 05:13:17
18399;1328;hot-police;Buyer;1877;2021-09-03 04:07:27
18400;2271;teeming-inevitable;Buyer;2416;2023-02-06 09:41:49
18401;3619;light-lip;Buyer;2951;2022-01-21 15:54:08
18402;1041;mean-spread;Buyer;2328;2023-10-05 06:38:19
18403;3727;rowdy-property;Buyer;2988;2023-06-30 03:52:18
18404;2319;unfortunate-comment;Buyer;3832;2024-10-19 01:52:18
18405;3164;overjoyed-kitchen;Buyer;2778;2025-03-06 21:14:25
18406;914;everlasting-classroom;Buyer;3534;2022-02-08 16:21:55
18407;572;jam-packed-doubt;Buyer;1656;2021-08-07 23:48:51
18408;1583;wasteful-man;Buyer;3159;2022-04-19 10:25:51
18409;3793;chief-edge;Buyer;2849;2023-05-23 22:37:20
18410;477;secret-university;Buyer;3458;2024-09-18 18:24:12
18411;2298;sudden-count;Buyer;1221;2021-09-30 06:28:12
18412;153;noisy-increase;Buyer;4408;2021-09-23 11:22:27
18413;2816;pleasant-author;Buyer;2668;2025-06-02 10:00:50
18414;741;glorious-divide;Buyer;2827;2022-01-20 00:38:07
18415;3618;flawed-repair;Buyer;2462;2023-08-14 09:55:54
18416;662;grave-series;Buyer;1515;2024-11-04 07:53:18
18417;1290;occasional-audience;Buyer;3427;2024-10-18 00:36:09
18418;2776;forceful-city;Buyer;1552;2020-04-23 18:09:24
18419;2559;wavy-independence;Buyer;1597;2023-08-04 10:52:03
18420;3693;unhealthy-upper;Buyer;1910;2022-04-03 20:54:29
18421;2470;fruitful-employer;Buyer;3385;2024-02-27 18:25:51
18422;1351;personal-act;Buyer;3960;2025-04-01 01:36:04
18423;3064;outrageous-class;Buyer;1013;2025-03-05 23:13:29
18424;9;agitated-priest;Buyer;2950;2020-10-16 23:37:22
18425;3180;inferior-dream;Buyer;1696;2022-12-08 15:27:19
18426;2659;sizzling-harm;Buyer;2394;2024-08-27 23:43:53
18427;3341;traumatic-concept;Buyer;3898;2020-05-26 20:20:43
18428;846;curvy-ladder;Buyer;2857;2021-12-10 02:42:51
18429;3194;pointed-bus;Buyer;5601;2021-09-12 13:09:26
18430;770;woozy-role;Buyer;1952;2023-02-17 22:24:06
18431;2555;definite-introduction;Buyer;2742;2020-09-12 06:17:38
18432;1462;naughty-still;Buyer;3791;2021-02-14 07:02:10
18433;20;woozy-role;Buyer;7364;2020-11-28 02:47:28
18434;138;elastic-meat;Buyer;3556;2021-07-27 10:39:40
18435;1106;stupendous-expression;Buyer;2490;2022-01-05 21:12:21
18436;3365;impure-girlfriend;Buyer;3099;2023-04-16 18:38:22
18437;536;outrageous-gold;Buyer;7424;2025-01-11 00:35:09
18438;2824;sparkling-half;Buyer;2742;2022-05-27 10:33:24
18439;2768;unruly-restaurant;Buyer;1163;2022-09-04 23:52:47
18440;1808;aged-copy;Buyer;3982;2023-11-04 00:01:28
18441;3931;amused-kill;Buyer;2753;2022-08-13 20:22:13
18442;462;feisty-desire;Buyer;3459;2020-01-20 23:55:13
18443;1460;spherical-shock;Buyer;1485;2022-08-24 09:43:19
18444;783;agitated-priest;Buyer;3019;2020-04-26 03:04:55
18445;2914;practical-character;Buyer;4849;2023-10-31 02:39:08
18446;1093;sore-drawing;Buyer;1363;2020-01-26 23:25:14
18447;420;jolly-carry;Buyer;3695;2022-05-18 00:27:51
18448;2093;new-winner;Buyer;1754;2025-04-15 20:53:53
18449;837;jam-packed-doubt;Buyer;2061;2020-06-11 10:01:52
18450;2221;rash-white;Buyer;3206;2024-01-29 20:18:01
18451;920;knowing-beautiful;Buyer;3376;2023-07-09 13:34:57
18452;3925;liquid-landscape;Buyer;2201;2025-01-31 15:12:41
18453;3151;supportive-employ;Buyer;1538;2023-02-06 07:05:44
18454;3756;negative-teach;Buyer;2977;2020-10-19 01:34:33
18455;1925;smart-affect;Buyer;2959;2024-11-18 22:54:30
18456;453;modern-bank;Buyer;1124;2020-08-25 10:21:10
18457;2035;humiliating-stop;Buyer;3038;2022-12-17 04:03:18
18458;162;treasured-familiar;Buyer;3482;2021-02-22 06:00:37
18459;3448;adored-impress;Buyer;2739;2021-08-06 21:05:56
18460;1241;squeaky-analysis;Buyer;6276;2020-09-03 14:11:57
18461;2857;large-concentrate;Buyer;3507;2024-03-16 09:51:10
18462;999;brown-boyfriend;Buyer;3493;2023-04-25 14:35:57
18463;261;weepy-entrance;Buyer;2327;2020-05-19 08:31:09
18464;2194;young-passage;Buyer;2071;2025-03-06 21:45:37
18465;1773;official-depression;Buyer;2785;2020-09-29 12:53:56
18466;2320;popular-pair;Buyer;2785;2023-05-20 20:16:49
18467;882;elementary-ice;Buyer;2785;2020-07-11 16:33:17
18468;2274;unwelcome-advertising;Buyer;3221;2024-05-19 17:28:58
18469;3291;profuse-object;Buyer;2855;2022-07-03 10:08:19
18470;2084;periodic-try;Buyer;1059;2024-11-15 16:24:21
18471;3429;prudent-offer;Buyer;2846;2022-04-28 23:51:18
18472;765;overjoyed-kitchen;Buyer;4185;2021-12-17 03:16:20
18473;778;flippant-piece;Buyer;2721;2020-05-22 11:15:42
18474;2271;weird-press;Buyer;2851;2023-02-08 14:49:10
18475;1955;opulent-age;Buyer;1666;2025-05-09 14:41:48
18476;3199;usable-base;Buyer;1735;2022-12-07 11:19:57
18477;1374;waterlogged-contribution;Buyer;3085;2024-11-24 18:22:47
18478;1791;lovable-management;Buyer;3517;2020-11-30 07:15:59
18479;928;quixotic-display;Buyer;430;2022-01-03 11:47:59
18480;2819;blaring-savings;Buyer;2109;2024-08-02 04:06:43
18481;2067;pesky-war;Buyer;2029;2023-12-19 08:55:28
18482;839;spherical-spray;Buyer;220;2021-06-28 08:09:34
18483;3573;untidy-excuse;Buyer;2657;2023-11-15 06:50:21
18484;904;minor-press;Buyer;3489;2020-10-03 07:54:39
18485;503;glorious-divide;Buyer;1800;2024-04-14 17:35:15
18486;81;overjoyed-glove;Buyer;7110;2022-10-03 22:37:23
18487;1857;impure-original;Buyer;3947;2022-10-16 06:49:16
18488;985;glum-usual;Buyer;3447;2022-11-19 13:14:43
18489;643;essential-funny;Buyer;3997;2021-06-01 00:20:24
18490;1041;biodegradable-tree;Buyer;2963;2023-10-05 18:50:44
18491;597;frank-broad;Buyer;4076;2023-09-05 16:15:25
18492;3631;euphoric-meeting;Buyer;2804;2022-07-11 21:14:10
18493;2878;chief-edge;Buyer;3783;2022-11-09 00:21:57
18494;4074;pesky-war;Buyer;1654;2022-04-29 10:43:23
18495;2547;celebrated-method;Buyer;4831;2023-12-06 04:05:48
18496;1337;gentle-inevitable;Buyer;2420;2025-05-21 19:56:16
18497;3278;serious-hate;Buyer;3093;2021-09-20 18:31:24
18498;3483;mild-simple;Buyer;4398;2022-03-09 06:45:56
18499;3691;insecure-window;Buyer;2885;2021-05-29 18:11:39
18500;1428;evil-concentrate;Buyer;3499;2022-09-02 23:45:16
18501;2783;annual-woman;Buyer;1636;2022-03-23 23:06:22
18502;2264;demanding-orange;Buyer;3210;2025-03-08 03:54:53
18503;2777;cuddly-war;Buyer;3850;2024-11-11 05:50:50
18504;4003;amused-drag;Buyer;2053;2021-02-28 18:32:03
18505;1328;waterlogged-contribution;Buyer;2461;2021-09-03 23:23:04
18506;2713;pale-thing;Buyer;1816;2021-04-26 10:48:54
18507;1664;obedient-worth;Buyer;2936;2025-05-18 05:27:15
18508;1970;Spanish-tooth;Buyer;2227;2021-08-09 23:54:42
18509;1199;large-maintenance;Buyer;4720;2022-11-15 05:30:02
18510;1554;upset-drag;Buyer;4257;2022-07-01 23:28:40
18511;1119;fragrant-border;Buyer;4192;2024-09-30 04:09:37
18512;2500;bony-politics;Buyer;1288;2022-09-09 19:01:35
18513;3313;previous-potato;Buyer;2357;2020-11-25 22:55:34
18514;334;optimistic-breakfast;Buyer;2551;2024-12-25 02:00:56
18515;3855;abandoned-experience;Buyer;4059;2025-04-17 12:42:12
18516;1219;vigilant-company;Buyer;1643;2020-06-20 04:42:10
18517;2613;imperturbable-paper;Buyer;1978;2021-12-15 14:34:51
18518;1623;shameful-team;Buyer;4662;2022-04-08 14:09:59
18519;3256;flustered-platform;Buyer;2649;2022-05-10 16:10:25
18520;1561;ill-potential;Buyer;951;2020-02-12 14:01:50
18521;3840;drafty-sir;Buyer;3242;2025-03-17 10:58:16
18522;581;dapper-lead;Buyer;1112;2020-07-17 20:36:03
18523;588;all-level;Buyer;2275;2020-12-23 22:01:15
18524;2744;exhausted-return;Buyer;2779;2021-08-27 12:05:13
18525;1039;rundown-intention;Buyer;2460;2020-04-11 17:44:02
18526;1811;silent-piece;Buyer;2181;2023-08-31 11:01:44
18527;1562;sympathetic-scale;Buyer;3729;2022-05-10 13:51:55
18528;781;lawful-money;Buyer;2897;2023-04-25 18:32:56
18529;2898;inconsequential-cat;Buyer;2636;2025-04-26 05:18:29
18530;1788;honest-permission;Buyer;4161;2020-08-03 13:21:41
18531;2399;reflecting-basis;Buyer;6396;2022-01-24 18:53:19
18532;36;outrageous-gold;Buyer;2082;2021-10-10 00:05:20
18533;2707;ill-fated-sort;Buyer;5215;2023-12-13 08:19:10
18534;100;rosy-capital;Buyer;2915;2022-12-04 02:36:41
18535;1189;portly-local;Buyer;3906;2023-06-17 21:26:46
18536;3092;cheerful-employment;Buyer;3477;2021-03-06 20:05:33
18537;3569;acceptable-money;Buyer;1968;2024-06-19 06:43:13
18538;1442;drafty-sir;Buyer;2434;2023-06-03 15:13:04
18539;2556;unwieldy-afternoon;Buyer;4510;2022-06-27 04:39:12
18540;1728;nasty-cookie;Buyer;4389;2020-09-23 23:25:00
18541;572;useless-signal;Buyer;2206;2021-08-09 20:01:42
18542;726;extra-large-feature;Buyer;1462;2022-04-29 03:03:17
18543;3514;that-priority;Buyer;431;2024-01-30 17:24:39
18544;15;ringed-year;Buyer;1783;2024-03-09 20:31:28
18545;1285;fuzzy-iron;Buyer;3508;2023-08-25 03:47:21
18546;2329;sociable-local;Buyer;2077;2021-04-14 05:02:14
18547;1130;minor-poem;Buyer;1997;2023-12-20 19:47:07
18548;3874;tangible-complex;Buyer;910;2024-06-11 05:32:49
18549;3037;mushy-thing;Buyer;2500;2021-05-27 16:18:17
18550;2756;unhappy-heat;Buyer;1895;2024-12-24 14:16:05
18551;2729;flawed-total;Buyer;3392;2020-08-08 00:44:53
18552;2020;good-inflation;Buyer;1751;2024-09-27 07:01:52
18553;416;boiling-neck;Buyer;4321;2021-02-02 07:09:22
18554;781;unfortunate-step;Buyer;3535;2023-04-28 16:15:24
18555;1761;real-role;Buyer;3445;2020-07-03 11:46:39
18556;847;downright-storm;Buyer;1048;2024-01-30 20:17:22
18557;832;complicated-substance;Buyer;5192;2024-10-04 00:49:08
18558;1174;flat-audience;Buyer;4266;2022-11-06 00:48:26
18559;4037;parched-power;Buyer;2052;2024-01-15 23:58:27
18560;3435;staid-performance;Buyer;1439;2022-04-25 21:45:07
18561;3808;treasured-familiar;Buyer;2254;2021-10-09 07:22:41
18562;3072;thorough-rough;Buyer;2797;2022-05-05 14:04:39
18563;1190;outrageous-class;Buyer;2896;2021-11-07 22:46:51
18564;3557;earnest-specialist;Buyer;6251;2024-09-09 13:05:06
18565;2432;rotating-gap;Buyer;4058;2024-10-26 11:39:35
18566;3248;poised-debt;Buyer;2048;2021-12-10 04:25:22
18567;124;flaky-anybody;Buyer;3045;2021-03-23 06:45:00
18568;2397;mushy-green;Buyer;2174;2024-08-23 22:08:18
18569;4101;wasteful-man;Buyer;3733;2025-05-12 20:45:56
18570;1940;ill-fated-sort;Buyer;3024;2025-03-17 16:37:11
18571;1461;reliable-army;Buyer;2860;2020-07-07 03:11:00
18572;245;funny-area;Buyer;2720;2023-07-03 14:06:45
18573;862;guilty-walk;Buyer;3195;2020-10-16 16:25:56
18574;2534;weepy-share;Buyer;2090;2022-08-21 06:58:49
18575;2970;monumental-independence;Buyer;1779;2020-11-10 13:10:50
18576;144;glorious-loss;Buyer;3430;2022-04-27 16:10:30
18577;2030;previous-potato;Buyer;2376;2021-11-25 04:15:57
18578;166;incomparable-mind;Buyer;3790;2025-01-24 03:57:32
18579;4035;glaring-administration;Buyer;1565;2022-06-25 00:27:04
18580;2451;great-web;Buyer;3337;2023-02-20 10:03:44
18581;181;good-pain;Buyer;3125;2021-09-18 09:18:59
18582;1460;helpful-story;Buyer;1712;2022-08-24 23:17:13
18583;3766;joyous-familiar;Buyer;1921;2022-07-19 16:28:23
18584;2769;brown-boyfriend;Buyer;1589;2023-02-27 11:34:31
18585;43;angry-phone;Buyer;1338;2022-06-03 03:03:02
18586;51;good-inflation;Buyer;4629;2022-02-22 23:49:16
18587;1381;disguised-drawing;Buyer;1520;2022-07-03 19:44:14
18588;1857;reflecting-basis;Buyer;4881;2022-10-16 19:19:50
18589;2419;good-flight;Buyer;2029;2023-03-17 17:23:10
18590;312;spirited-general;Buyer;1438;2020-09-15 23:03:15
18591;2340;opulent-age;Buyer;3713;2022-11-23 22:53:50
18592;706;spherical-spray;Buyer;1685;2022-09-17 22:52:45
18593;3555;black-and-white-buddy;Buyer;3005;2020-06-10 04:40:05
18594;1779;acceptable-money;Buyer;2376;2022-03-26 09:57:08
18595;3288;treasured-file;Buyer;1803;2024-04-08 15:46:29
18596;3819;good-pain;Buyer;1115;2023-12-02 01:55:41
18597;2271;pure-article;Buyer;3808;2023-02-10 10:35:31
18598;2509;worn-spray;Buyer;1809;2022-05-28 16:46:17
18599;1978;everlasting-wear;Buyer;2925;2025-06-02 22:40:11
18600;1894;supportive-employ;Buyer;2439;2024-06-03 05:26:45
18601;1042;remorseful-today;Buyer;2836;2024-12-30 09:06:59
18602;546;large-concentrate;Buyer;3890;2021-04-02 07:31:37
18603;1064;jovial-few;Buyer;2024;2025-05-30 00:50:25
18604;529;blissful-examination;Buyer;4382;2024-11-09 08:48:28
18605;2834;ill-fated-sort;Buyer;530;2023-07-08 15:11:25
18606;1998;cruel-life;Buyer;1935;2020-02-03 22:17:04
18607;313;new-winner;Buyer;1441;2022-04-10 16:00:07
18608;3780;regular-quality;Buyer;3370;2024-02-22 12:38:09
18609;2454;exemplary-street;Buyer;2483;2023-01-24 22:34:02
18610;3195;remarkable-housing;Buyer;4293;2022-09-19 09:00:28
18611;2952;plaintive-investment;Buyer;1380;2024-06-27 12:34:25
18612;2587;tangible-spare;Buyer;2690;2020-03-03 13:49:38
18613;2212;unwelcome-advertising;Buyer;1703;2023-05-05 21:25:17
18614;2264;functional-voice;Buyer;3321;2025-03-09 13:08:11
18615;442;partial-occasion;Buyer;2748;2025-03-25 22:27:39
18616;2033;close-emergency;Buyer;1430;2023-11-06 12:21:42
18617;3720;unique-page;Buyer;3114;2022-04-03 10:37:55
18618;423;kindly-freedom;Buyer;4579;2025-02-02 16:56:29
18619;3491;phony-wood;Buyer;2812;2021-08-15 15:06:24
18620;2123;flickering-emphasis;Buyer;3827;2023-12-16 10:34:49
18621;1400;clumsy-training;Buyer;1962;2020-06-10 21:21:41
18622;3572;troubled-throat;Buyer;2994;2022-01-17 08:07:19
18623;500;upset-black;Buyer;3884;2023-11-22 18:28:33
18624;4009;baggy-limit;Buyer;4494;2020-11-02 05:01:32
18625;82;distant-wing;Buyer;4750;2021-01-12 09:56:33
18626;2658;flippant-piece;Buyer;1329;2021-11-23 11:13:39
18627;2088;infatuated-repeat;Buyer;3031;2022-05-02 16:32:22
18628;830;practical-character;Buyer;4113;2022-08-06 22:49:23
18629;2203;decisive-usual;Buyer;2505;2021-08-09 22:52:02
18630;3683;sociable-local;Buyer;3530;2022-10-14 20:49:55
18631;3135;serious-hate;Buyer;1703;2022-06-03 13:25:09
18632;1731;imaginary-money;Buyer;2765;2022-07-17 23:02:09
18633;2279;tremendous-reply;Buyer;2761;2024-12-03 17:27:25
18634;1611;rosy-capital;Buyer;846;2024-08-27 15:06:38
18635;2498;empty-lecture;Buyer;1210;2020-01-11 00:10:07
18636;1856;stylish-rip;Buyer;2718;2024-10-25 16:20:24
18637;1960;mushy-green;Buyer;3619;2023-10-03 11:56:54
18638;3430;blond-laugh;Buyer;3583;2024-01-18 20:59:04
18639;4077;cruel-life;Buyer;3613;2021-02-27 06:31:41
18640;1089;unfortunate-comment;Buyer;5480;2022-03-12 18:20:19
18641;3687;infatuated-repeat;Buyer;2506;2024-06-20 22:05:06
18642;2014;possible-future;Buyer;3242;2021-11-24 12:25:45
18643;3696;wealthy-efficiency;Buyer;1896;2020-01-15 08:03:18
18644;832;substantial-dish;Buyer;5930;2024-10-06 10:24:12
18645;946;skinny-wing;Buyer;2217;2022-12-31 07:08:49
18646;1590;genuine-gather;Buyer;2699;2023-08-23 22:35:32
18647;267;bustling-beach;Buyer;2872;2023-02-13 03:40:39
18648;2401;dramatic-agreement;Buyer;2247;2023-06-13 06:37:14
18649;3201;wiggly-role;Buyer;2849;2025-03-11 17:51:35
18650;2370;scratchy-lift;Buyer;1101;2022-04-10 07:01:23
18651;2729;powerless-lecture;Buyer;3905;2020-08-10 12:13:10
18652;3113;muffled-psychology;Buyer;1583;2025-02-27 05:26:53
18653;1397;determined-stuff;Buyer;3644;2024-02-03 16:32:32
18654;3726;gregarious-hire;Buyer;4507;2020-07-22 18:30:43
18655;3899;forsaken-eat;Buyer;4820;2021-11-17 20:45:05
18656;1832;lanky-buyer;Buyer;1132;2021-08-15 21:27:15
18657;1332;distant-wing;Buyer;1392;2021-12-03 07:52:58
18658;2321;flippant-scratch;Buyer;1250;2023-08-14 15:34:29
18659;1109;flickering-emphasis;Buyer;3030;2025-01-22 04:10:40
18660;1640;mushy-green;Buyer;4060;2021-11-02 16:24:30
18661;2543;punctual-advance;Buyer;1547;2023-09-09 15:25:39
18662;1759;wonderful-spell;Buyer;4363;2025-04-24 13:10:56
18663;3634;stunning-maybe;Buyer;1818;2021-01-05 06:15:59
18664;862;empty-lecture;Buyer;3275;2020-10-16 21:28:09
18665;1750;muffled-height;Buyer;2811;2022-03-04 11:25:21
18666;1261;hollow-heart;Buyer;1647;2020-03-02 04:05:23
18667;2232;fat-army;Buyer;5735;2021-09-19 14:46:30
18668;2439;all-level;Buyer;3464;2022-08-13 08:47:36
18669;3287;whispered-husband;Buyer;2473;2025-06-08 08:38:18
18670;3748;self-reliant-produce;Buyer;3746;2022-07-06 14:58:28
18671;534;mushy-master;Buyer;3857;2021-02-15 14:15:58
18672;487;harmless-bone;Buyer;3142;2021-10-08 20:15:59
18673;3069;rash-white;Buyer;996;2024-03-28 10:59:22
18674;948;orderly-expression;Buyer;4132;2024-12-01 04:45:14
18675;2864;lost-street;Buyer;4782;2020-03-12 00:33:15
18676;529;gregarious-exit;Buyer;4710;2024-11-09 19:34:21
18677;1058;impure-original;Buyer;1981;2022-01-20 14:52:13
18678;2207;detailed-fishing;Buyer;3098;2024-11-26 10:23:27
18679;2425;lanky-screw;Buyer;1281;2020-09-17 13:54:31
18680;2735;ugly-vast;Buyer;2542;2020-09-17 23:09:48
18681;2482;humiliating-sample;Buyer;1430;2024-09-16 02:18:46
18682;3819;sizzling-harm;Buyer;1741;2023-12-04 16:32:03
18683;1273;awkward-painting;Buyer;2438;2020-02-19 03:02:31
18684;2256;worst-morning;Buyer;1294;2020-12-24 03:15:59
18685;3483;free-sir;Buyer;4847;2022-03-09 23:38:22
18686;1128;straight-trick;Buyer;2981;2023-05-03 09:06:39
18687;361;marvelous-push;Buyer;2590;2021-01-25 00:10:00
18688;978;aromatic-formal;Buyer;4769;2023-10-09 23:57:17
18689;2375;phony-wood;Buyer;2912;2024-03-22 17:51:49
18690;1713;creamy-external;Buyer;2059;2020-11-25 11:02:32
18691;3268;creamy-external;Buyer;4511;2021-10-05 22:37:08
18692;944;wretched-report;Buyer;3223;2024-10-05 16:16:46
18693;38;imperturbable-paper;Buyer;2256;2022-01-04 09:59:16
18694;2106;gregarious-balance;Buyer;1198;2023-06-09 20:04:27
18695;4083;sparkling-half;Buyer;2628;2024-06-18 06:30:26
18696;2636;spirited-general;Buyer;2268;2020-11-22 15:41:29
18697;2436;quick-witted-thought;Buyer;3438;2022-03-27 16:59:35
18698;2656;punctual-advance;Buyer;1809;2024-08-25 22:55:26
18699;3106;familiar-restaurant;Buyer;2277;2021-09-26 05:32:03
18700;845;rundown-intention;Buyer;3316;2022-04-28 23:29:16
18701;2894;informal-glass;Buyer;3490;2021-08-18 15:19:12
18702;2652;unfortunate-step;Buyer;3582;2023-08-24 04:44:54
